brightness,contrast,blur_score,edge_density,num_objects,green_ratio,color_entropy,wall_floor_ratio,light_uniformity,num_windows,defect_score,furniture_count,furniture_density,aesthetic_score,low_light_defect_interaction,visual_complexity,clutter_score,log_furniture_density,is_wet_room,is_outdoor,location,scene_category,__description_text__,repair_cost_target
0.5195,0.2255,1.0,0.2496,0.0,0.0683,0.1904,2.3186,0.5659,2.0,0.0319,0.0,0.0,0.3647,0.01384779,0.047523840000000005,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,100279.1
0.534,0.2449,1.0,0.1522,1.0,0.0893,0.2097,2.3186,0.5413,1.0,0.0539,1.0,5.3333,0.3921,0.02472393,0.03191634,2.0,1.8458214273265856,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,108154.16
0.5945,0.2529,1.0,0.1434,0.0,0.0006,0.1967,2.33,0.5746,3.0,0.0285,0.0,0.0,0.4092,0.0121239,0.02820678,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,108992.02
0.6477,0.2685,1.0,0.1797,0.0,0.1484,0.1938,2.32,0.5854,1.0,0.0602,0.0,0.0,0.438,0.024958919999999996,0.03482586,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,105649.92
0.52,0.2496,1.0,0.1688,0.0,0.1217,0.2124,2.3186,0.5201,2.0,0.0798,0.0,0.0,0.3864,0.03829602,0.03585312,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,101575.91
0.4722,0.2415,1.0,0.1971,0.0,0.2146,0.1994,2.3186,0.4884,2.0,0.0803,0.0,0.0,0.3709,0.041081480000000004,0.03930174,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=high defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,116466.13
0.4346,0.2587,1.0,0.2797,0.0,0.0001,0.185,2.3059,0.4047,0.0,0.0974,0.0,0.0,0.3179,0.057982219999999994,0.0517445,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=high defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,115705.38
0.4916,0.1656,1.0,0.1639,0.0,0.0403,0.2332,2.3059,0.6633,1.0,0.0499,0.0,0.0,0.3679,0.01680133,0.038221479999999995,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,95722.71
0.5535,0.2161,1.0,0.1943,0.0,0.0687,0.2187,2.3043,0.6096,1.0,0.0803,0.0,0.0,0.3894,0.031349119999999994,0.04249341,0.0,0.0,0.0,1.0,frontyard,garage/outdoor,room_type=frontyard; scene=garage/outdoor; condition=high defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,94373.66
0.4769,0.1976,1.0,0.1038,9.0,0.0039,0.2223,2.32,0.5855,1.0,0.0814,6.0,36.1444,0.3704,0.0337403,0.02307474,15.0,3.6148130195590547,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=high defects; lighting=acceptable lighting; clutter=high clutter; furnishing=furniture packed,214777.44
0.3758,0.2583,0.3485,0.0649,6.0,0.0027,0.2013,2.3303,0.3127,1.0,0.0586,1.0,5.3619,0.5331,0.040275780000000004,0.01306437,7.0,1.8503270748758482,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=poor lighting; clutter=moderate clutter; furnishing=minimal furniture,173592.96
0.5111,0.1587,1.0,0.0742,7.0,0.0001,0.2031,2.3186,0.6896,0.0,0.0233,3.0,15.9999,0.3896,0.00723232,0.01507002,10.0,2.8332074616859737,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=low defects; lighting=acceptable lighting; clutter=high clutter; furnishing=average furniture,174911.74
0.7182,0.1766,1.0,0.0919,4.0,0.0,0.2029,2.31,0.7541,2.0,0.022,1.0,6.0423,0.4689,0.0054098,0.018646509999999998,5.0,1.9519348213590964,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=low defects; lighting=good lighting; clutter=moderate clutter; furnishing=minimal furniture,161035.24
0.4565,0.2635,1.0,0.0892,15.0,0.0009,0.217,2.3186,0.4228,1.0,0.0594,1.0,5.3333,0.3648,0.03428568,0.0193564,16.0,1.8458214273265856,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=poor lighting; clutter=high clutter; furnishing=minimal furniture,168086.25
0.424,0.1736,0.364,0.0555,4.0,0.0,0.1646,2.3186,0.5906,0.0,0.0303,0.0,0.0,0.5493,0.01240482,0.0091353,4.0,0.0,1.0,0.0,kitchen,artists_loft,room_type=kitchen; scene=artists_loft; condition=low defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=minimal furniture,116064.58
0.4522,0.2837,0.4304,0.0508,2.0,0.0003,0.203,2.3168,0.3726,2.0,0.0631,1.0,5.9701,0.5416,0.039588939999999996,0.010312400000000001,3.0,1.941629571871808,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,176469.75
0.4474,0.2133,1.0,0.1048,9.0,0.0002,0.2131,2.3186,0.5233,1.0,0.0681,6.0,31.9998,0.358,0.032463269999999995,0.022332880000000003,15.0,3.496501500842054,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=furniture packed,208558.88
0.2048,0.1631,1.0,0.0769,2.0,0.0008,0.1564,2.3186,0.2037,0.0,0.1053,1.0,5.3333,0.2666,0.08385039000000001,0.01202716,3.0,1.8458214273265856,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=high defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,188582.4
0.6009,0.1264,0.7772,0.0844,3.0,0.0,0.173,2.33,0.7896,0.0,0.042,1.0,6.006,0.4903,0.008836800000000002,0.0146012,4.0,1.946766924775295,1.0,0.0,kitchen,wet_bar,room_type=kitchen; scene=wet_bar; condition=medium defects; lighting=good lighting; clutter=moderate clutter; furnishing=minimal furniture,149562.02
0.5771,0.2126,1.0,0.0887,3.0,0.0,0.2026,2.31,0.6316,1.0,0.0355,0.0,0.0,0.4131,0.013078199999999996,0.01797062,3.0,0.0,1.0,0.0,kitchen,wet_bar,room_type=kitchen; scene=wet_bar; condition=low defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=minimal furniture,141723.61
0.337,0.178,0.5767,0.0912,2.0,0.0,0.1729,2.32,0.4717,0.0,0.0652,1.0,6.0241,0.4436,0.034445159999999996,0.01576848,3.0,1.949347093133522,1.0,0.0,kitchen,wet_bar,room_type=kitchen; scene=wet_bar; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,141974.59
0.4907,0.2392,0.7439,0.0605,6.0,0.0,0.1693,2.33,0.5126,0.0,0.025,0.0,0.0,0.461,0.012185000000000001,0.01024265,6.0,0.0,1.0,0.0,kitchen,wet_bar,room_type=kitchen; scene=wet_bar; condition=low defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=minimal furniture,128077.97
0.5857,0.194,1.0,0.0831,7.0,0.0032,0.198,2.3186,0.6687,2.0,0.0689,2.0,10.6666,0.418,0.022826570000000004,0.0164538,9.0,2.456730058519263,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=average furniture,185902.27
0.3673,0.1975,1.0,0.117,7.0,0.0003,0.1947,2.3186,0.4623,1.0,0.0517,6.0,31.9998,0.3235,0.027799090000000005,0.022779900000000002,13.0,3.496501500842054,1.0,0.0,kitchen,dining_room,room_type=kitchen; scene=dining_room; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=furniture packed,204439.57
0.459,0.1796,0.8817,0.1307,20.0,0.0003,0.2132,2.3069,0.6086,0.0,0.058,3.0,17.964,0.393,0.022701199999999998,0.027865240000000003,23.0,2.9425424450398716,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=average furniture,185951.85
0.4463,0.2526,1.0,0.1288,22.0,0.0021,0.2004,2.33,0.434,1.0,0.0721,8.0,48.0478,0.353,0.0408086,0.025811519999999998,30.0,3.8927953328138414,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=poor lighting; clutter=high clutter; furnishing=furniture packed,243335.97
0.4651,0.252,1.0,0.0706,5.0,0.001,0.2048,2.3186,0.4583,1.0,0.0426,1.0,5.3333,0.372,0.023076420000000004,0.01445888,6.0,1.8458214273265856,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=minimal furniture,157201.88
0.4189,0.2427,1.0,0.1005,12.0,0.0012,0.2217,2.3186,0.4205,2.0,0.0898,3.0,15.9999,0.3476,0.052039100000000005,0.02228085,15.0,2.8332074616859737,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=high defects; lighting=poor lighting; clutter=high clutter; furnishing=average furniture,221331.07
0.3885,0.2326,1.0,0.1024,21.0,0.0006,0.1941,2.3186,0.4014,1.0,0.0928,12.0,63.9997,0.335,0.055550079999999995,0.01987584,33.0,4.174382654500371,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=high defects; lighting=poor lighting; clutter=high clutter; furnishing=furniture packed,249701.58
0.6229,0.2443,1.0,0.0583,9.0,0.0,0.176,2.3229,0.6077,3.0,0.0467,3.0,18.8087,0.4375,0.01832041,0.010260799999999999,12.0,2.9861212351346347,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=average furniture,201771.26
0.352,0.2253,1.0,0.0684,5.0,0.0005,0.2005,2.3186,0.3599,1.0,0.1015,1.0,5.3333,0.3272,0.06497015,0.013714200000000001,6.0,1.8458214273265856,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=high defects; lighting=poor lighting; clutter=moderate clutter; furnishing=minimal furniture,187889.7
0.3946,0.2461,1.0,0.0587,6.0,0.0001,0.1807,2.3186,0.3763,0.0,0.0917,0.0,0.0,0.3461,0.057193289999999994,0.01060709,6.0,0.0,1.0,0.0,kitchen,wet_bar,room_type=kitchen; scene=wet_bar; condition=high defects; lighting=poor lighting; clutter=moderate clutter; furnishing=minimal furniture,140340.62
0.3924,0.2775,1.0,0.121,10.0,0.0001,0.2048,2.3186,0.2929,3.0,0.0775,4.0,21.3332,0.3328,0.05480025,0.024780800000000002,14.0,3.1060743605557812,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=poor lighting; clutter=high clutter; furnishing=average furniture,237410.08
0.5496,0.2001,0.8545,0.0918,4.0,0.0,0.2025,2.3069,0.6359,0.0,0.0239,1.0,5.988,0.4451,0.00870199,0.018589500000000002,5.0,1.9441943922718101,1.0,0.0,kitchen,wet_bar,room_type=kitchen; scene=wet_bar; condition=low defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=minimal furniture,140155.98
0.5725,0.2502,1.0,0.0805,10.0,0.0001,0.2023,2.3186,0.563,1.0,0.0363,4.0,21.3332,0.4129,0.0158631,0.01628515,14.0,3.1060743605557812,1.0,0.0,kitchen,wet_bar,room_type=kitchen; scene=wet_bar; condition=low defects; lighting=acceptable lighting; clutter=high clutter; furnishing=average furniture,195753.61
0.5079,0.202,1.0,0.1213,11.0,0.0003,0.2137,2.31,0.6023,2.0,0.076,3.0,18.1268,0.3789,0.030225200000000004,0.02592181,14.0,2.9510904929308706,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=average furniture,221345.08
0.6585,0.2921,0.7196,0.0694,6.0,0.0,0.1637,2.3186,0.5564,1.0,0.034,3.0,15.9999,0.5336,0.015082400000000001,0.011360780000000001,9.0,2.8332074616859737,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=low defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=average furniture,176139.5
0.4798,0.2931,1.0,0.117,14.0,0.0,0.192,2.3186,0.3891,1.0,0.0918,11.0,58.6664,0.3685,0.056080620000000005,0.022464,25.0,4.088769047888915,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=high defects; lighting=poor lighting; clutter=high clutter; furnishing=furniture packed,225671.99
0.4315,0.197,0.8432,0.1001,11.0,0.001,0.2075,2.3186,0.5435,0.0,0.0543,3.0,15.9999,0.3997,0.024787950000000003,0.020770749999999998,14.0,2.8332074616859737,1.0,0.0,kitchen,wet_bar,room_type=kitchen; scene=wet_bar; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=average furniture,191314.86
0.5573,0.1925,0.5841,0.0586,1.0,0.0,0.1834,2.33,0.6546,0.0,0.021,0.0,0.0,0.536,0.007253400000000001,0.01074724,1.0,0.0,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,112316.75
0.4174,0.2705,1.0,0.0975,6.0,0.0002,0.21,2.3186,0.3519,4.0,0.0475,1.0,5.3333,0.3475,0.03078475,0.020475,7.0,1.8458214273265856,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=poor lighting; clutter=moderate clutter; furnishing=minimal furniture,206511.34
0.5113,0.2081,1.0,0.1118,2.0,0.0,0.1957,2.32,0.593,1.0,0.0187,0.0,0.0,0.3822,0.007610900000000001,0.02187926,2.0,0.0,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,120989.89
0.6755,0.2756,0.5833,0.0456,4.0,0.0,0.1562,2.3186,0.592,1.0,0.0083,0.0,0.0,0.5861,0.0033864000000000003,0.007122720000000001,4.0,0.0,1.0,0.0,kitchen,wet_bar,room_type=kitchen; scene=wet_bar; condition=low defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=minimal furniture,110283.71
0.3262,0.2286,1.0,0.1161,10.0,0.0,0.1749,2.33,0.2991,0.0,0.0564,2.0,12.0119,0.3072,0.039530760000000005,0.02030589,12.0,2.565864323367925,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=poor lighting; clutter=high clutter; furnishing=average furniture,202309.8
0.5292,0.2751,1.0,0.1341,11.0,0.0002,0.2227,2.3097,0.4802,1.0,0.0981,4.0,21.3903,0.3849,0.05099238000000001,0.02986407,15.0,3.108627829359667,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=high defects; lighting=acceptable lighting; clutter=high clutter; furnishing=average furniture,210247.45
0.609,0.1855,1.0,0.0951,4.0,0.0002,0.1965,2.32,0.6953,2.0,0.0485,0.0,0.0,0.4246,0.01477795,0.018687150000000003,4.0,0.0,1.0,0.0,kitchen,galley,room_type=kitchen; scene=galley; condition=medium defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=minimal furniture,136892.64
0.472,0.2954,1.0,0.1297,7.0,0.0015,0.1966,2.3097,0.3741,2.0,0.0767,2.0,10.6951,0.363,0.048006530000000006,0.02549902,9.0,2.459169950662262,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=poor lighting; clutter=high clutter; furnishing=average furniture,207384.42
0.359,0.2134,0.4232,0.0639,13.0,0.0,0.1903,2.3186,0.4057,0.0,0.0566,8.0,42.6664,0.5039,0.03363738,0.01216017,21.0,3.7765789276441657,1.0,0.0,kitchen,wet_bar,room_type=kitchen; scene=wet_bar; condition=medium defects; lighting=poor lighting; clutter=high clutter; furnishing=furniture packed,201339.95
0.4122,0.2034,1.0,0.1418,12.0,0.0006,0.2105,2.3186,0.5065,1.0,0.0813,4.0,21.3332,0.3366,0.040121550000000006,0.0298489,16.0,3.1060743605557812,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=high defects; lighting=acceptable lighting; clutter=high clutter; furnishing=average furniture,206142.95
0.5232,0.2383,1.0,0.112,14.0,0.0005,0.2156,2.33,0.5445,1.0,0.068,4.0,24.0239,0.3869,0.030974000000000005,0.0241472,18.0,3.219831368191233,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=average furniture,207656.34
0.5592,0.284,1.0,0.0938,9.0,0.0,0.192,2.3186,0.4921,2.0,0.0711,1.0,5.3333,0.4049,0.03611169,0.0180096,10.0,1.8458214273265856,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=minimal furniture,164156.44
0.6482,0.1947,1.0,0.1351,12.0,0.0,0.2044,2.33,0.6997,2.0,0.0587,2.0,12.0119,0.4323,0.017627610000000002,0.02761444,14.0,2.565864323367925,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=average furniture,190767.23
0.4594,0.3065,0.7204,0.0788,4.0,0.0006,0.2144,2.3186,0.3329,0.0,0.0389,1.0,5.3333,0.4519,0.025950189999999998,0.01689472,5.0,1.8458214273265856,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=low defects; lighting=poor lighting; clutter=moderate clutter; furnishing=minimal furniture,154761.87
0.6096,0.1781,1.0,0.1049,5.0,0.0,0.2101,2.33,0.7079,3.0,0.0755,0.0,0.0,0.4229,0.02205355,0.02203949,5.0,0.0,1.0,0.0,kitchen,wet_bar,room_type=kitchen; scene=wet_bar; condition=medium defects; lighting=good lighting; clutter=moderate clutter; furnishing=minimal furniture,151644.4
0.3206,0.1727,1.0,0.1318,12.0,0.0,0.1915,2.33,0.4614,0.0,0.0617,1.0,6.006,0.3019,0.033231619999999996,0.0252397,13.0,1.946766924775295,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=minimal furniture,178161.43
0.3775,0.2132,1.0,0.1113,14.0,0.002,0.1917,2.3168,0.4352,1.0,0.0547,5.0,29.8506,0.3289,0.030894559999999998,0.02133621,19.0,3.429156199108784,1.0,0.0,kitchen,wet_bar,room_type=kitchen; scene=wet_bar; condition=medium defects; lighting=poor lighting; clutter=high clutter; furnishing=average furniture,212083.99
0.2991,0.1964,0.4322,0.0769,23.0,0.0002,0.1916,2.3186,0.3435,0.0,0.0354,3.0,15.9999,0.4746,0.0232401,0.014734039999999999,26.0,2.8332074616859737,1.0,0.0,kitchen,wet_bar,room_type=kitchen; scene=wet_bar; condition=low defects; lighting=poor lighting; clutter=high clutter; furnishing=average furniture,208675.41
0.4701,0.1676,0.4126,0.0645,17.0,0.0003,0.1916,2.3186,0.6435,0.0,0.0355,3.0,15.9999,0.5514,0.01265575,0.0123582,20.0,2.8332074616859737,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=low defects; lighting=acceptable lighting; clutter=high clutter; furnishing=average furniture,180540.92
0.4152,0.2289,0.77,0.0943,4.0,0.0,0.1901,2.3186,0.4487,1.0,0.0609,0.0,0.0,0.4162,0.03357417,0.017926429999999997,4.0,0.0,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=poor lighting; clutter=moderate clutter; furnishing=minimal furniture,151090.42
0.4549,0.1845,1.0,0.1396,9.0,0.0083,0.2387,2.33,0.5944,0.0,0.051,1.0,6.006,0.3549,0.020685599999999995,0.03332252,10.0,1.946766924775295,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=minimal furniture,171730.64
0.5412,0.169,1.0,0.1627,10.0,0.0,0.1839,2.3186,0.6878,2.0,0.0234,1.0,5.3333,0.384,0.007305480000000001,0.029920530000000004,11.0,1.8458214273265856,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=low defects; lighting=acceptable lighting; clutter=high clutter; furnishing=minimal furniture,156423.99
0.4904,0.2218,1.0,0.1202,12.0,0.0008,0.2081,2.3168,0.5478,1.0,0.0742,4.0,23.8805,0.3722,0.033553240000000005,0.02501362,16.0,3.21408436413207,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=average furniture,210730.35
0.447,0.2491,0.2951,0.0332,5.0,0.0,0.1954,2.3186,0.4427,1.0,0.0438,1.0,5.3333,0.5836,0.02440974,0.00648728,6.0,1.8458214273265856,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=poor lighting; clutter=moderate clutter; furnishing=minimal furniture,158467.11
0.4438,0.2592,1.0,0.0986,8.0,0.0,0.1879,2.3274,0.4159,2.0,0.0265,0.0,0.0,0.3578,0.015478650000000002,0.01852694,8.0,0.0,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=low defects; lighting=poor lighting; clutter=high clutter; furnishing=minimal furniture,150041.81
0.5518,0.2996,0.6917,0.0795,4.0,0.0001,0.2022,2.3186,0.4571,1.0,0.0301,1.0,5.3333,0.4973,0.016341289999999998,0.0160749,5.0,1.8458214273265856,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=low defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=minimal furniture,145658.63
0.4134,0.1635,1.0,0.1034,6.0,0.0,0.2276,2.33,0.6044,0.0,0.0795,3.0,18.0179,0.3447,0.0314502,0.02353384,9.0,2.945380640926964,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=average furniture,190141.94
0.6249,0.2941,1.0,0.0741,8.0,0.0002,0.1695,2.3186,0.5294,1.0,0.0612,3.0,15.9999,0.4352,0.02880072,0.01255995,11.0,2.8332074616859737,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=average furniture,187669.97
0.4925,0.2152,1.0,0.1174,12.0,0.0,0.2164,2.32,0.563,2.0,0.0601,5.0,30.1203,0.3735,0.026263700000000004,0.025405360000000002,17.0,3.437860339366553,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=average furniture,199759.48
0.6541,0.3272,0.828,0.0616,12.0,0.0007,0.1574,2.3186,0.4998,1.0,0.0252,8.0,42.6664,0.501,0.01260504,0.00969584,20.0,3.7765789276441657,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=low defects; lighting=acceptable lighting; clutter=high clutter; furnishing=furniture packed,198513.14
0.6692,0.205,0.3371,0.0891,4.0,0.0002,0.1975,2.3131,0.6937,1.0,0.0166,0.0,0.0,0.6488,0.00508458,0.017597250000000002,4.0,0.0,1.0,0.0,kitchen,wet_bar,room_type=kitchen; scene=wet_bar; condition=low defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=minimal furniture,108482.07
0.5032,0.2171,0.7343,0.1132,12.0,0.0008,0.2347,2.3186,0.5686,1.0,0.0299,1.0,5.3333,0.4584,0.01289886,0.026568039999999998,13.0,1.8458214273265856,1.0,0.0,kitchen,galley,room_type=kitchen; scene=galley; condition=low defects; lighting=acceptable lighting; clutter=high clutter; furnishing=minimal furniture,158971.01
0.3645,0.2278,0.5967,0.0792,1.0,0.0,0.1783,2.31,0.375,2.0,0.0566,0.0,0.0,0.4509,0.035375,0.01412136,1.0,0.0,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,143940.48
0.799,0.2355,0.5528,0.0449,6.0,0.0,0.1427,2.3097,0.7053,1.0,0.0128,1.0,5.3476,0.6448,0.0037721599999999997,0.00640723,7.0,1.8480767887065501,1.0,0.0,kitchen,utility_room,room_type=kitchen; scene=utility_room; condition=low defects; lighting=good lighting; clutter=moderate clutter; furnishing=minimal furniture,130013.82
0.531,0.2331,1.0,0.1264,12.0,0.0,0.2004,2.33,0.5609,1.0,0.0345,2.0,12.0119,0.3871,0.015148950000000003,0.025330560000000002,14.0,2.565864323367925,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=low defects; lighting=acceptable lighting; clutter=high clutter; furnishing=average furniture,201809.08
0.4137,0.1584,0.6857,0.066,8.0,0.0002,0.1847,2.3186,0.6171,0.0,0.0486,0.0,0.0,0.4466,0.01860894,0.0121902,8.0,0.0,1.0,0.0,kitchen,wet_bar,room_type=kitchen; scene=wet_bar; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=minimal furniture,115735.51
0.3331,0.2523,1.0,0.1221,17.0,0.0008,0.1926,2.3059,0.2426,1.0,0.1093,3.0,21.3522,0.3089,0.08278382,0.02351646,20.0,3.1069247502197435,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=high defects; lighting=poor lighting; clutter=high clutter; furnishing=average furniture,249603.85
0.4788,0.235,1.0,0.1433,23.0,0.0,0.2125,2.32,0.509,1.0,0.0533,9.0,54.2165,0.3628,0.0261703,0.030451250000000003,32.0,4.011261821660924,1.0,0.0,kitchen,wet_bar,room_type=kitchen; scene=wet_bar; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=furniture packed,231358.62
0.4505,0.2111,0.3469,0.0826,6.0,0.0061,0.2156,2.3059,0.5315,1.0,0.0407,3.0,21.3522,0.5602,0.01906795,0.01780856,9.0,3.1069247502197435,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=average furniture,191862.69
0.5077,0.2649,1.0,0.0822,5.0,0.1216,0.2073,2.3186,0.4783,0.0,0.0467,1.0,5.3333,0.3988,0.024363390000000002,0.01704006,6.0,1.8458214273265856,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=medium defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=minimal furniture,138264.46
0.5143,0.1927,1.0,0.1156,7.0,0.0251,0.2304,2.33,0.6253,0.0,0.1182,2.0,12.0119,0.3851,0.04428954,0.026634239999999997,9.0,2.565864323367925,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=high defects; lighting=acceptable lighting; clutter=high clutter; furnishing=average furniture,188307.9
0.2943,0.2371,1.0,0.0809,18.0,0.0,0.1727,2.3186,0.1944,1.0,0.1014,1.0,5.3333,0.3015,0.08168784,0.01397143,19.0,1.8458214273265856,1.0,0.0,kitchen,kitchen,room_type=kitchen; scene=kitchen; condition=high defects; lighting=poor lighting; clutter=high clutter; furnishing=minimal furniture,206631.7
