filename,location,scene_category,brightness,contrast,blur_score,edge_density,num_objects,green_ratio,color_entropy,wall_floor_ratio,light_uniformity,num_windows,defect_score,furniture_count,furniture_density,aesthetic_score,predicted_repair_cost,predicted_repair_cost_label,predicted_repair
living_room (434).jpg,livingRoom,mezzanine,0.4578,0.2576,1.0,0.136,15,0.0014,0.2169,2.3186,0.4373,1,0.0415,9,47.9997,0.3561,200752.02,200 752 RUB,Капитальный
living_room (435).jpg,livingRoom,wet_bar,0.4736,0.2018,0.8819,0.0828,11,0.0,0.1859,2.3186,0.5739,2,0.0967,10,53.333,0.4083,207334.59,207 335 RUB,Капитальный
living_room (436).jpg,livingRoom,living_room,0.6055,0.2374,1.0,0.0803,6,0.0029,0.1836,2.3186,0.6079,1,0.0245,6,31.9998,0.4264,166540.0,166 540 RUB,Косметический
living_room (437).jpg,livingRoom,waiting_room,0.5037,0.304,0.473,0.0489,4,0.0011,0.1728,2.3186,0.3965,1,0.025,2,10.6666,0.5499,162898.73,162 899 RUB,Косметический
living_room (438).jpg,livingRoom,recreation_room,0.5907,0.1924,0.5028,0.0465,3,0.0018,0.1694,2.3186,0.6743,0,0.0394,2,10.6666,0.5763,143787.02,143 787 RUB,Косметический
living_room (439).jpg,livingRoom,living_room,0.5731,0.2887,0.5615,0.0515,14,0.0,0.1932,2.3186,0.4962,0,0.0303,10,53.333,0.5505,180990.88,180 991 RUB,Капитальный
living_room (44).jpeg,livingRoom,waiting_room,0.4231,0.2312,1.0,0.0754,4,0.0121,0.1996,2.3186,0.4535,1,0.0839,2,10.6666,0.3554,174549.01,174 549 RUB,Капитальный
living_room (44).jpg,livingRoom,kitchen,0.6027,0.2984,0.8646,0.0726,11,0.0003,0.1965,2.3186,0.5049,2,0.0334,9,47.9997,0.4672,192844.38,192 844 RUB,Капитальный
living_room (440).jpg,livingRoom,living_room,0.396,0.2255,0.7071,0.078,7,0.0,0.1772,2.3186,0.4305,0,0.0471,5,26.6665,0.4307,175902.75,175 903 RUB,Капитальный
living_room (441).jpg,livingRoom,living_room,0.3687,0.2495,0.5167,0.0628,2,0.0,0.1777,2.3186,0.3232,0,0.04,2,10.6666,0.4799,158251.48,158 251 RUB,Косметический
living_room (442).jpg,livingRoom,living_room,0.5686,0.2812,0.6477,0.0676,6,0.0,0.1879,2.3186,0.5055,2,0.0222,2,10.6666,0.5196,166560.82,166 561 RUB,Косметический
living_room (443).jpg,livingRoom,television_room,0.576,0.3072,0.7869,0.048,6,0.0011,0.1721,2.3186,0.4667,1,0.0306,6,31.9998,0.4849,177212.66,177 213 RUB,Капитальный
living_room (444).jpg,livingRoom,hotel_room,0.4416,0.2996,0.1444,0.0252,4,0.0,0.154,2.3186,0.3217,0,0.0506,3,15.9999,0.6283,168982.65,168 983 RUB,Косметический
living_room (445).jpg,livingRoom,reception,0.6968,0.1978,0.528,0.0546,6,0.0004,0.1646,2.3186,0.7161,0,0.0487,6,31.9998,0.6094,154592.69,154 593 RUB,Косметический
living_room (446).jpg,livingRoom,entrance_hall,0.5693,0.2476,0.7386,0.1198,3,0.0004,0.1767,2.3186,0.5651,0,0.0768,3,15.9999,0.4822,161722.2,161 722 RUB,Косметический
living_room (447).jpg,livingRoom,home_office,0.7306,0.2546,0.8731,0.0631,4,0.0077,0.1652,2.3186,0.6515,3,0.0273,4,21.3332,0.5185,174242.83,174 243 RUB,Капитальный
living_room (448).jpg,livingRoom,living_room,0.6896,0.2067,0.6096,0.0793,6,0.0,0.1772,2.3186,0.7002,5,0.0369,5,26.6665,0.5771,198238.58,198 239 RUB,Капитальный
living_room (449).jpg,livingRoom,waiting_room,0.6248,0.2672,0.5642,0.0542,11,0.0072,0.182,2.3186,0.5723,1,0.0772,7,37.3331,0.5706,184231.3,184 231 RUB,Капитальный
living_room (45).jpeg,livingRoom,living_room,0.5456,0.1629,1.0,0.1107,6,0.0,0.1935,2.33,0.7013,3,0.022,5,30.0298,0.3961,186669.73,186 670 RUB,Капитальный
living_room (45).jpg,livingRoom,living_room,0.3754,0.242,0.4451,0.0742,11,0.0007,0.1969,2.3186,0.3553,3,0.0702,11,58.6664,0.5019,218153.21,218 153 RUB,Капитальный
living_room (450).jpg,livingRoom,television_room,0.5581,0.2393,0.708,0.0733,5,0.0458,0.1788,2.3186,0.5712,0,0.022,4,21.3332,0.5008,155772.95,155 773 RUB,Косметический
living_room (451).jpg,livingRoom,television_room,0.5452,0.2776,0.8377,0.0666,9,0.0,0.1913,2.3186,0.4908,0,0.0333,7,37.3331,0.4534,173356.71,173 357 RUB,Капитальный
living_room (452).jpg,livingRoom,television_room,0.6309,0.2829,0.8284,0.0659,6,0.0002,0.2042,2.3186,0.5516,1,0.0326,3,15.9999,0.4907,162439.15,162 439 RUB,Косметический
living_room (453).jpg,livingRoom,television_room,0.5684,0.2242,0.5482,0.0578,10,0.0011,0.195,2.3186,0.6057,0,0.017,8,42.6664,0.5515,164010.18,164 010 RUB,Косметический
living_room (454).jpg,livingRoom,playroom,0.6578,0.2204,0.487,0.0592,8,0.0011,0.1718,2.3186,0.6649,3,0.0239,4,21.3332,0.6053,172233.65,172 234 RUB,Капитальный
living_room (455).jpg,livingRoom,television_room,0.4613,0.2495,0.3858,0.0489,7,0.0038,0.2011,2.3186,0.4591,1,0.0454,5,26.6665,0.5594,180786.91,180 787 RUB,Капитальный
living_room (456).jpg,livingRoom,wet_bar,0.6355,0.2189,0.5926,0.0717,13,0.0025,0.1974,2.3186,0.6555,0,0.0351,10,53.333,0.5623,171556.48,171 556 RUB,Капитальный
living_room (457).jpg,livingRoom,waiting_room,0.6896,0.1763,0.4182,0.0536,5,0.0,0.165,2.3186,0.7443,1,0.0581,5,26.6665,0.6396,153435.65,153 436 RUB,Косметический
living_room (458).jpg,livingRoom,dining_room,0.6448,0.2306,0.384,0.0684,9,0.0,0.1991,2.3186,0.6423,2,0.0293,8,42.6664,0.629,169957.97,169 958 RUB,Косметический
living_room (459).jpg,livingRoom,waiting_room,0.6042,0.229,0.5516,0.069,4,0.0,0.1914,2.3186,0.6209,1,0.0551,4,21.3332,0.5624,166719.35,166 719 RUB,Косметический
living_room (46).jpeg,livingRoom,waiting_room,0.4349,0.2131,0.7429,0.0445,6,0.0003,0.1666,2.3186,0.51,1,0.0479,5,26.6665,0.4422,173657.94,173 658 RUB,Капитальный
living_room (46).jpg,livingRoom,wet_bar,0.522,0.2375,0.5376,0.0721,9,0.0,0.1948,2.3186,0.5451,0,0.0189,4,21.3332,0.5331,157461.36,157 461 RUB,Косметический
living_room (460).jpg,livingRoom,home_office,0.3798,0.2953,0.822,0.0659,8,0.001,0.1747,2.3186,0.2225,0,0.0345,6,31.9998,0.3923,186803.09,186 803 RUB,Капитальный
living_room (461).jpg,livingRoom,television_room,0.5888,0.2682,0.478,0.0571,6,0.0001,0.1934,2.3186,0.5446,2,0.0213,3,15.9999,0.5807,168928.2,168 928 RUB,Косметический
living_room (462).jpg,livingRoom,living_room,0.7028,0.2125,0.7839,0.1053,2,0.0,0.1889,2.3186,0.6976,4,0.0337,2,10.6666,0.5249,178134.88,178 135 RUB,Капитальный
living_room (463).jpg,livingRoom,dining_room,0.5904,0.2018,0.5113,0.0741,15,0.0001,0.1837,2.3186,0.6581,0,0.0192,13,69.333,0.5679,173290.17,173 290 RUB,Капитальный
living_room (464).jpg,livingRoom,artists_loft,0.5859,0.2519,0.6171,0.076,8,0.0,0.2012,2.3186,0.5701,4,0.0293,7,37.3331,0.534,194972.9,194 973 RUB,Капитальный
living_room (465).jpg,livingRoom,living_room,0.5622,0.2741,0.4961,0.0765,7,0.0,0.2117,2.3186,0.5124,0,0.0145,5,26.6665,0.5607,157128.6,157 129 RUB,Косметический
living_room (466).jpg,livingRoom,living_room,0.6383,0.2316,0.6985,0.0788,8,0.0,0.1967,2.3186,0.6371,3,0.0147,5,26.6665,0.53,174462.42,174 462 RUB,Капитальный
living_room (467).jpg,livingRoom,living_room,0.4194,0.223,0.4848,0.0892,9,0.0029,0.1787,2.3186,0.4684,1,0.051,6,31.9998,0.5048,185473.41,185 473 RUB,Капитальный
living_room (468).jpg,livingRoom,home_theater,0.3424,0.2996,0.9194,0.0701,7,0.0,0.1722,2.3186,0.1249,0,0.0366,6,31.9998,0.3471,184374.83,184 375 RUB,Капитальный
living_room (469).jpg,livingRoom,recreation_room,0.5167,0.2847,0.9621,0.0819,13,0.0083,0.2043,2.3186,0.4489,1,0.0481,7,37.3331,0.4025,190971.66,190 972 RUB,Капитальный
living_room (47).jpeg,livingRoom,waiting_room,0.4693,0.1502,0.2913,0.0361,3,0.0,0.1563,2.3186,0.6799,0,0.0252,3,15.9999,0.5931,144582.3,144 582 RUB,Косметический
living_room (47).jpg,livingRoom,living_room,0.5405,0.2106,0.6736,0.1024,10,0.0,0.1958,2.3186,0.6104,0,0.0091,9,47.9997,0.4936,165817.66,165 818 RUB,Косметический
living_room (470).jpg,livingRoom,television_room,0.5466,0.2624,0.5122,0.0631,6,0.0,0.1894,2.3186,0.5199,0,0.0443,6,31.9998,0.5524,161905.82,161 906 RUB,Косметический
living_room (471).jpg,livingRoom,television_room,0.4665,0.2976,0.3487,0.0541,9,0.0004,0.188,2.3186,0.3621,0,0.0524,8,42.6664,0.5712,186021.62,186 022 RUB,Капитальный
living_room (472).jpg,livingRoom,recreation_room,0.5063,0.253,0.6874,0.0766,10,0.0021,0.1842,2.3186,0.5004,0,0.0758,7,37.3331,0.4812,181974.53,181 975 RUB,Капитальный
living_room (473).jpg,livingRoom,living_room,0.2906,0.2891,0.3528,0.0401,5,0.0003,0.1395,2.3186,0.0051,2,0.0442,2,10.6666,0.5024,189765.31,189 765 RUB,Капитальный
living_room (474).jpg,livingRoom,artists_loft,0.4787,0.1439,0.2153,0.0664,4,0.0006,0.1823,2.3186,0.6994,1,0.075,3,15.9999,0.6137,156545.14,156 545 RUB,Косметический
living_room (475).jpg,livingRoom,artists_loft,0.701,0.2026,0.4163,0.0656,4,0.0,0.1723,2.3186,0.711,2,0.0353,2,10.6666,0.6424,149086.49,149 086 RUB,Косметический
living_room (476).jpg,livingRoom,living_room,0.5986,0.3299,0.3979,0.0514,3,0.002,0.1918,2.3186,0.4489,2,0.0105,2,10.6666,0.61,161211.92,161 212 RUB,Косметический
living_room (477).jpg,livingRoom,recreation_room,0.6429,0.1963,0.7693,0.0771,7,0.0029,0.2106,2.3186,0.6946,0,0.0376,5,26.6665,0.5112,157337.84,157 338 RUB,Косметический
living_room (478).jpg,livingRoom,living_room,0.5689,0.2288,0.921,0.1157,14,0.0004,0.1902,2.3186,0.5978,1,0.0166,9,47.9997,0.4282,184116.54,184 117 RUB,Капитальный
living_room (479).jpg,livingRoom,artists_loft,0.6663,0.2197,0.7696,0.1132,9,0.0,0.1914,2.3186,0.6702,1,0.0211,7,37.3331,0.513,168421.53,168 422 RUB,Косметический
living_room (48).jpeg,livingRoom,entrance_hall,0.6837,0.1749,0.8422,0.044,0,0.0003,0.18,2.31,0.7442,2,0.0175,0,0.0,0.512,102114.3,102 114 RUB,Косметический
living_room (48).jpg,livingRoom,pizzeria,0.3099,0.2199,0.286,0.0493,4,0.0,0.197,2.3186,0.2904,1,0.0466,1,5.3333,0.5283,147060.48,147 060 RUB,Косметический
living_room (480).jpg,livingRoom,bow_window/indoor,0.5209,0.1846,0.1986,0.0287,0,0.0,0.1738,2.3186,0.6457,2,0.0108,0,0.0,0.643,103330.53,103 331 RUB,Косметический
living_room (481).jpg,livingRoom,television_room,0.5167,0.2836,0.9206,0.0922,7,0.0171,0.2386,2.3186,0.4511,1,0.0337,5,26.6665,0.4137,176458.28,176 458 RUB,Капитальный
living_room (482).jpg,livingRoom,home_theater,0.4958,0.2086,0.275,0.045,8,0.0,0.1837,2.3186,0.5793,3,0.0358,3,15.9999,0.6068,177639.91,177 640 RUB,Капитальный
living_room (483).jpg,livingRoom,youth_hostel,0.3555,0.2746,0.5505,0.0565,4,0.0007,0.2233,2.3186,0.2275,1,0.051,4,21.3332,0.4658,193804.45,193 804 RUB,Капитальный
living_room (484).jpg,livingRoom,wet_bar,0.5793,0.3095,0.3873,0.0423,3,0.0,0.175,2.3186,0.4657,1,0.0142,1,5.3333,0.6071,131888.63,131 889 RUB,Косметический
living_room (485).jpg,livingRoom,living_room,0.5623,0.2582,0.7722,0.1106,12,0.0056,0.2255,2.3186,0.5409,2,0.0583,7,37.3331,0.4717,191988.72,191 989 RUB,Капитальный
living_room (486).jpg,livingRoom,recreation_room,0.5194,0.2965,1.0,0.1049,5,0.0,0.1784,2.3186,0.4293,1,0.055,3,15.9999,0.3868,173913.71,173 914 RUB,Капитальный
living_room (487).jpg,livingRoom,living_room,0.4913,0.2377,0.4645,0.0583,6,0.0005,0.1903,2.3186,0.5162,1,0.048,1,5.3333,0.5456,145476.67,145 477 RUB,Косметический
living_room (488).jpg,livingRoom,television_room,0.5778,0.2495,0.6602,0.0825,3,0.0,0.195,2.3186,0.5682,1,0.0252,3,15.9999,0.5166,161905.61,161 906 RUB,Косметический
living_room (489).jpg,livingRoom,living_room,0.4762,0.2321,0.4955,0.0391,1,0.0,0.1639,2.3186,0.5125,0,0.0167,1,5.3333,0.534,122605.35,122 605 RUB,Косметический
living_room (49).jpeg,livingRoom,television_room,0.3818,0.2547,0.6823,0.0884,12,0.0,0.1893,2.3186,0.333,0,0.0427,6,31.9998,0.4303,189822.8,189 823 RUB,Капитальный
living_room (49).jpg,livingRoom,television_room,0.5366,0.3109,0.8804,0.0795,6,0.0,0.2059,2.3186,0.4207,0,0.0397,6,31.9998,0.4346,173046.86,173 047 RUB,Капитальный
living_room (490).jpg,livingRoom,living_room,0.4406,0.273,0.7028,0.0844,11,0.0,0.1889,2.3186,0.3805,0,0.0351,8,42.6664,0.4485,181994.63,181 995 RUB,Капитальный
living_room (491).jpg,livingRoom,home_office,0.5033,0.3427,0.5605,0.0436,4,0.0006,0.1653,2.3186,0.319,2,0.0223,3,15.9999,0.5245,177240.89,177 241 RUB,Капитальный
living_room (492).jpg,livingRoom,waiting_room,0.4065,0.1781,0.5509,0.0808,4,0.0004,0.2013,2.3186,0.5619,1,0.0342,3,15.9999,0.4812,167844.91,167 845 RUB,Косметический
living_room (493).jpg,livingRoom,recreation_room,0.5405,0.2034,0.2142,0.0449,2,0.0012,0.1928,2.3186,0.6237,1,0.0145,2,10.6666,0.6431,146352.07,146 352 RUB,Косметический
living_room (494).jpg,livingRoom,bow_window/indoor,0.4985,0.2559,0.3525,0.0301,1,0.0,0.18,2.3186,0.4867,3,0.0283,1,5.3333,0.5876,146976.23,146 976 RUB,Косметический
living_room (495).jpg,livingRoom,attic,0.4226,0.3113,0.7923,0.0356,1,0.0,0.1599,2.3186,0.2634,3,0.0285,1,5.3333,0.4242,156536.42,156 536 RUB,Косметический
living_room (496).jpg,livingRoom,wet_bar,0.6457,0.2189,0.4518,0.063,14,0.0,0.1899,2.3186,0.661,1,0.0186,14,74.6663,0.6101,182281.51,182 282 RUB,Капитальный
living_room (497).jpg,livingRoom,living_room,0.6081,0.2626,0.9292,0.1111,8,0.0004,0.1781,2.3186,0.5681,2,0.023,4,21.3332,0.4423,177759.86,177 760 RUB,Капитальный
living_room (498).jpg,livingRoom,bedchamber,0.657,0.2596,1.0,0.1111,7,0.0022,0.1918,2.3186,0.6049,4,0.0575,5,26.6665,0.4408,195654.25,195 654 RUB,Капитальный
living_room (499).jpg,livingRoom,living_room,0.3465,0.2114,0.8709,0.1237,11,0.009,0.1902,2.3186,0.3898,1,0.0935,8,42.6664,0.3535,200862.15,200 862 RUB,Капитальный
living_room (5).jpeg,livingRoom,television_room,0.5752,0.1982,1.0,0.0553,6,0.0,0.1922,2.31,0.6554,1,0.052,6,36.2536,0.419,168421.62,168 422 RUB,Косметический
living_room (5).jpg,livingRoom,living_room,0.5498,0.2401,0.6731,0.0694,6,0.0013,0.1828,2.3186,0.5632,1,0.0244,6,31.9998,0.5042,167192.3,167 192 RUB,Косметический
living_room (50).jpeg,livingRoom,waiting_room,0.3919,0.2327,0.7646,0.0853,5,0.0024,0.186,2.33,0.4061,0,0.0862,3,18.0179,0.4105,173003.53,173 004 RUB,Капитальный
living_room (50).jpg,livingRoom,artists_loft,0.5814,0.2277,0.7942,0.0856,4,0.0,0.1948,2.3186,0.6083,0,0.0237,4,21.3332,0.4772,153597.31,153 597 RUB,Косметический
living_room (500).jpg,livingRoom,living_room,0.618,0.204,1.0,0.1223,10,0.0026,0.1816,2.3186,0.6699,0,0.0758,8,42.6664,0.423,178365.4,178 365 RUB,Капитальный
living_room (501).jpg,livingRoom,entrance_hall,0.606,0.1896,0.5357,0.0535,1,0.0,0.1662,2.3186,0.6872,0,0.0171,1,5.3333,0.571,113903.62,113 904 RUB,Косметический
living_room (502).jpg,livingRoom,television_room,0.5926,0.273,0.8372,0.1034,5,0.0,0.1991,2.3186,0.5393,1,0.0356,3,15.9999,0.4652,166145.32,166 145 RUB,Косметический
living_room (503).jpg,livingRoom,mezzanine,0.5007,0.2548,0.629,0.0496,4,0.0,0.2076,2.3186,0.4911,0,0.0594,3,15.9999,0.5017,162118.63,162 119 RUB,Косметический
living_room (504).jpg,livingRoom,living_room,0.3546,0.3325,1.0,0.0696,3,0.0018,0.1552,2.3186,0.0625,1,0.0475,3,15.9999,0.3281,186738.36,186 738 RUB,Капитальный
living_room (505).jpg,livingRoom,recreation_room,0.5457,0.2377,0.6599,0.0544,5,0.0,0.1864,2.3186,0.5644,0,0.0428,5,26.6665,0.5094,159904.69,159 905 RUB,Косметический
living_room (506).jpg,livingRoom,waiting_room,0.492,0.2699,0.8242,0.0685,12,0.0,0.1776,2.3186,0.4515,0,0.0399,9,47.9997,0.4359,184307.83,184 308 RUB,Капитальный
living_room (507).jpg,livingRoom,television_room,0.6256,0.2433,0.5522,0.0702,4,0.0002,0.1863,2.3186,0.6111,3,0.02,3,15.9999,0.5706,175039.84,175 040 RUB,Капитальный
living_room (508).jpg,livingRoom,reception,0.449,0.2416,0.8734,0.0545,7,0.0098,0.206,2.3186,0.4618,0,0.0544,6,31.9998,0.4077,173207.92,173 208 RUB,Капитальный
living_room (509).jpg,livingRoom,living_room,0.5118,0.2788,0.9337,0.0907,7,0.0,0.191,2.3186,0.4552,0,0.0218,4,21.3332,0.4065,167526.11,167 526 RUB,Косметический
living_room (51).jpeg,livingRoom,television_room,0.5709,0.3022,1.0,0.1102,32,0.0,0.2073,2.33,0.4706,3,0.0838,11,66.0657,0.4063,230211.04,230 211 RUB,Капитальный
living_room (51).jpg,livingRoom,attic,0.6109,0.182,0.6321,0.078,2,0.0,0.1695,2.3186,0.7021,1,0.0592,1,5.3333,0.5391,131040.04,131 040 RUB,Косметический
living_room (510).jpg,livingRoom,living_room,0.528,0.2639,1.0,0.0786,6,0.0,0.2015,2.3186,0.5002,2,0.0462,5,26.6665,0.3955,183821.11,183 821 RUB,Капитальный
living_room (511).jpg,livingRoom,living_room,0.433,0.2746,0.2283,0.0386,4,0.0,0.1812,2.3186,0.366,3,0.0701,3,15.9999,0.597,194586.37,194 586 RUB,Капитальный
living_room (512).jpg,livingRoom,living_room,0.5667,0.283,1.0,0.0887,8,0.0028,0.2051,2.3186,0.5005,1,0.0427,4,21.3332,0.4092,174704.5,174 704 RUB,Капитальный
living_room (513).jpg,livingRoom,living_room,0.4158,0.2191,0.3139,0.0953,5,0.0004,0.2121,2.3186,0.4732,1,0.0207,5,26.6665,0.5531,169193.03,169 193 RUB,Косметический
living_room (514).jpg,livingRoom,dining_room,0.6444,0.2677,0.8582,0.0832,11,0.0,0.1755,2.3186,0.5846,5,0.0334,11,58.6664,0.4837,212569.17,212 569 RUB,Капитальный
living_room (515).jpg,livingRoom,recreation_room,0.6543,0.2229,0.6504,0.0452,3,0.0,0.1773,2.3186,0.6593,2,0.0423,3,15.9999,0.5575,161792.23,161 792 RUB,Косметический
living_room (516).jpg,livingRoom,television_room,0.468,0.2866,0.8919,0.0764,4,0.0011,0.1883,2.3186,0.3875,0,0.0644,3,15.9999,0.4044,173161.23,173 161 RUB,Капитальный
living_room (517).jpg,livingRoom,attic,0.6146,0.2106,0.552,0.0559,0,0.0,0.1745,2.3186,0.6573,1,0.0313,0,0.0,0.569,102176.2,102 176 RUB,Косметический
living_room (518).jpg,livingRoom,living_room,0.6366,0.2056,1.0,0.1051,7,0.0,0.1898,2.3186,0.677,0,0.0355,6,31.9998,0.4336,162520.41,162 520 RUB,Косметический
living_room (519).jpg,livingRoom,living_room,0.6395,0.2498,1.0,0.0856,7,0.0021,0.1709,2.3186,0.6094,1,0.0327,4,21.3332,0.4389,165159.21,165 159 RUB,Косметический
living_room (52).jpeg,livingRoom,living_room,0.3039,0.2915,0.6868,0.0749,7,0.0316,0.1661,2.3186,0.0409,2,0.0449,7,37.3331,0.4037,219273.04,219 273 RUB,Капитальный
living_room (52).jpg,livingRoom,television_room,0.6485,0.2349,0.5504,0.0542,4,0.0001,0.1916,2.3186,0.6378,0,0.0133,3,15.9999,0.5835,145057.4,145 057 RUB,Косметический
living_room (520).jpg,livingRoom,attic,0.6859,0.1834,0.7054,0.0555,2,0.0038,0.1472,2.3186,0.7325,2,0.0516,1,5.3333,0.552,133105.45,133 105 RUB,Косметический
living_room (521).jpg,livingRoom,living_room,0.4536,0.3544,0.5733,0.0565,3,0.0,0.1535,2.3186,0.2187,1,0.0209,2,10.6666,0.4982,172428.1,172 428 RUB,Капитальный
living_room (522).jpg,livingRoom,living_room,0.5876,0.3328,0.4474,0.0538,9,0.0,0.1766,2.3186,0.4337,1,0.0121,7,37.3331,0.5901,178402.85,178 403 RUB,Капитальный
living_room (523).jpg,livingRoom,television_room,0.4704,0.2101,0.2825,0.0567,7,0.0003,0.1906,2.3186,0.5533,0,0.044,2,10.6666,0.5921,156045.51,156 046 RUB,Косметический
living_room (524).jpg,livingRoom,living_room,0.5685,0.238,0.6579,0.0596,2,0.0,0.1636,2.3186,0.5813,0,0.015,2,10.6666,0.5181,134339.35,134 339 RUB,Косметический
living_room (525).jpg,livingRoom,elevator_lobby,0.5486,0.2266,0.8339,0.0523,4,0.0002,0.1715,2.3186,0.5869,0,0.052,1,5.3333,0.4588,134950.83,134 951 RUB,Косметический
living_room (526).jpg,livingRoom,artists_loft,0.657,0.2514,1.0,0.0751,8,0.0,0.1681,2.3186,0.6173,0,0.0394,7,37.3331,0.4478,165212.52,165 213 RUB,Косметический
living_room (527).jpg,livingRoom,television_room,0.3467,0.1987,0.3103,0.0692,6,0.0004,0.1838,2.3186,0.4268,0,0.1243,4,21.3332,0.5318,183679.63,183 680 RUB,Капитальный
living_room (528).jpg,livingRoom,entrance_hall,0.5084,0.1278,0.2797,0.0451,0,0.0,0.1778,2.3186,0.7486,0,0.0093,0,0.0,0.6104,87244.5,87 244 RUB,Без ремонта
living_room (529).jpg,livingRoom,living_room,0.606,0.2461,0.7112,0.1032,6,0.0,0.191,2.3186,0.5939,1,0.0907,4,21.3332,0.5084,180157.03,180 157 RUB,Капитальный
living_room (53).jpeg,livingRoom,living_room,0.3392,0.3103,1.0,0.0817,4,0.0032,0.1783,2.3097,0.0851,6,0.0502,4,21.3903,0.3196,229512.56,229 513 RUB,Капитальный
living_room (53).jpg,livingRoom,television_room,0.6287,0.2459,0.5715,0.0608,5,0.0,0.1944,2.3186,0.6089,1,0.0154,4,21.3332,0.5679,154712.07,154 712 RUB,Косметический
living_room (530).jpg,livingRoom,entrance_hall,0.4365,0.1997,0.4093,0.0448,0,0.0,0.186,2.3186,0.5425,1,0.011,0,0.0,0.5429,104852.05,104 852 RUB,Косметический
living_room (531).jpg,livingRoom,television_room,0.6015,0.2651,1.0,0.0819,6,0.0,0.1852,2.3186,0.5594,2,0.0722,4,21.3332,0.4242,180165.97,180 166 RUB,Капитальный
living_room (532).jpg,livingRoom,living_room,0.6516,0.2296,1.0,0.0963,4,0.0001,0.2067,2.3186,0.6477,2,0.036,4,21.3332,0.4414,167883.94,167 884 RUB,Косметический
living_room (533).jpg,livingRoom,entrance_hall,0.4492,0.2223,1.0,0.0948,9,0.0004,0.1943,2.3186,0.505,0,0.1023,7,37.3331,0.3607,192333.55,192 334 RUB,Капитальный
living_room (534).jpg,livingRoom,living_room,0.5901,0.2166,0.7441,0.1021,3,0.0004,0.2073,2.3186,0.633,0,0.0273,3,15.9999,0.4925,152053.65,152 054 RUB,Косметический
living_room (535).jpg,livingRoom,dining_room,0.4505,0.2867,1.0,0.0951,8,0.0004,0.1605,2.3186,0.3635,2,0.0374,7,37.3331,0.3612,195450.6,195 451 RUB,Капитальный
living_room (536).jpg,livingRoom,living_room,0.3357,0.2363,0.5755,0.0759,5,0.0019,0.2021,2.3186,0.2961,1,0.0611,5,26.6665,0.4466,185661.92,185 662 RUB,Капитальный
living_room (537).jpg,livingRoom,artists_loft,0.5677,0.2221,0.5891,0.077,4,0.0,0.2063,2.3186,0.6088,0,0.0187,3,15.9999,0.5349,149788.76,149 789 RUB,Косметический
living_room (538).jpg,livingRoom,living_room,0.3036,0.2175,0.3539,0.0616,3,0.0,0.1721,2.3186,0.2835,1,0.1111,3,15.9999,0.503,184786.52,184 787 RUB,Капитальный
living_room (539).jpg,livingRoom,living_room,0.5716,0.2615,1.0,0.1205,9,0.0022,0.1918,2.3186,0.5425,2,0.0256,8,42.6664,0.4048,185933.58,185 934 RUB,Капитальный
living_room (54).jpeg,livingRoom,television_room,0.3654,0.1387,0.9632,0.0845,2,0.0,0.1678,2.3333,0.6204,0,0.0337,2,12.5391,0.3403,156075.25,156 075 RUB,Косметический
living_room (54).jpg,livingRoom,television_room,0.5024,0.2307,0.5112,0.0494,3,0.0155,0.1842,2.3186,0.5409,0,0.0145,3,15.9999,0.5393,147210.76,147 211 RUB,Косметический
living_room (540).jpg,livingRoom,living_room,0.4771,0.3565,0.7025,0.0555,6,0.0519,0.1592,2.3186,0.2526,1,0.0193,6,31.9998,0.4742,192638.44,192 638 RUB,Капитальный
living_room (541).jpg,livingRoom,dining_room,0.5435,0.2489,0.677,0.0782,15,0.0,0.1907,2.3186,0.5421,0,0.0208,10,53.333,0.4987,176768.52,176 769 RUB,Капитальный
living_room (542).jpg,livingRoom,home_office,0.4672,0.2496,1.0,0.0946,3,0.012,0.1877,2.3186,0.4658,2,0.0519,2,10.6666,0.3692,170513.42,170 513 RUB,Капитальный
living_room (543).jpg,livingRoom,living_room,0.6352,0.2248,1.0,0.1349,9,0.0008,0.1992,2.3186,0.6462,1,0.0408,5,26.6665,0.4272,175691.58,175 692 RUB,Капитальный
living_room (544).jpg,livingRoom,living_room,0.4114,0.1767,0.4998,0.0913,6,0.0003,0.1776,2.3186,0.5705,0,0.1088,5,26.6665,0.4964,178875.87,178 876 RUB,Капитальный
living_room (545).jpg,livingRoom,living_room,0.3626,0.2176,0.4085,0.0542,3,0.0,0.1749,2.3186,0.3998,1,0.0307,2,10.6666,0.5117,161759.79,161 760 RUB,Косметический
living_room (546).jpg,livingRoom,living_room,0.5537,0.3513,1.0,0.128,3,0.0,0.1706,2.3186,0.3655,1,0.0394,3,15.9999,0.3959,176538.92,176 539 RUB,Капитальный
living_room (547).jpg,livingRoom,television_room,0.6248,0.2348,0.824,0.086,3,0.0005,0.1894,2.3186,0.6242,1,0.0332,2,10.6666,0.4856,155559.12,155 559 RUB,Косметический
living_room (548).jpg,livingRoom,attic,0.7585,0.1826,0.622,0.0708,3,0.0,0.1848,2.3186,0.7593,8,0.0219,3,15.9999,0.6026,177439.7,177 440 RUB,Капитальный
living_room (549).jpg,livingRoom,artists_loft,0.6655,0.2359,0.8869,0.0859,9,0.0,0.1771,2.3186,0.6455,1,0.0473,8,42.6664,0.4829,175911.53,175 912 RUB,Капитальный
